,Time,Name,Date
0,22.91,Bryan Lundquist,7/18/2009
1,22.76,Caeleb Dressel,7/23/2017
2,22.57,Caeleb Dressel,7/21/2019
3,22.35,Caeleb Dressel,7/22/2019
