"Time Name Club Date Place"
"5:23.9 António Bessone Basto fpn 19.8.62 Leipzig"
"5:19.7 António Bessone Basto fpn 14.10.64 Tóquio"
"5:13.6 Henrique Carvalho Vicêncio slb 11.08.74 Lisboa – Olivais"
"5:13.4 António Botelho de Melo cac 21.08.75 Coimbra"
"5:03.8 António Botelho de Melo fpn 05.06.76 Neheim Hüsten"
"4:58.69 Paulo José Frischknecht sad 06.08.77 Coimbra"
"4:56.20 Paulo José Frischknecht sad 05.08.78 Lisboa – Olivais"
"4:54.50 José Baltar Leite fpn 06.04.79 Rio de Janeiro"
"4:51.75 José Baltar Leite fpn 18.04.80 Madrid"
"4:48.2 Rui Pinto Abreu anc 03.05.80 Orense"
"4:45.93 Vasco Castro Sousa fpn 15.04.82 Buenos Aires"
"4:42.67 Rui Paulo Borges fpn 15.04.83 Lisboa – Olivais"
"4:39.22 Rui Paulo Borges fpn 16.03.84 Mérida MEX"
"4:36.94 Rui Paulo Borges fcp 02.03.86 Lisboa – Olivais"
"4:35.26 Rui Paulo Borges fpn 02.05.87 Buenos Aires"
"4:31.39 Rui Paulo Borges fpn 19.08.87 Estrasburgo"
"4:30.79 Rui Paulo Borges fpn 20.09.88 Seul"
"4:29.47 Duarte Rafael Mourão gesl 26.03.04 Jamor"
"4:28.10 Duarte Rafael Mourão gesl 18.03.05 Jamor"
"4:26.42 Carlos Esteves Almeida fpn 01.04.07 Melbourne"
"4:24.58 Carlos Esteves Almeida fpn 09.12.07 Eindhoven"
"4:23.89 Carlos Esteves Almeida fpn 24.03.08 Eindhoven"
"4:19.54 Diogo Filipe Carvalho cga 28.03.09 Lisboa – E. Universitário"
"4:18.08 Diogo Filipe Carvalho fpn 02.08.09 Roma"
"4:16.30 Alexis Manaças Samtos fpn 04.08.13 Barcelona"
"4:15.84 Alexis Manaças Samtos fpn 06.08.16 Rio de Janeiro"
